id,text,label,departure,destination
27838,La ville de Mervans est belle,INVALID,,
36993,donne-moi un ter entre le monastier-pin-moriès et villedieu-les-poêles,VALID,Le Monastier-Pin-Moriès,Villedieu-les-Poêles
81366,Cherche une liaison entre Lunery et Le Bras de Fer,VALID,Lunery,Le Bras de Fer
36901,un aller-simple au nîmes en partant de magland,VALID,Magland,Nîmes
67324,Chepy-Valines - Aéroport Charles de Gaulle 2 TGV,VALID,Chepy-Valines,Aéroport Charles de Gaulle 2 TGV
9505,je voudrais un voyage du côté de gaillac à destination de bourth,VALID,Gaillac,Bourth
13460,est-ce qu'il y a un tgv au frontignan ?,VALID,,Frontignan
41384,Donne-moi un TGV entre Montmédy et Bièvres,VALID,Montmédy,Bièvres
41121,Quels sont les un voyage pour Vif ?,VALID,,Vif
98926,Reserve moi une place pour Noisy-le-Roi en provenance de Corbeil-Essonnes,VALID,Corbeil-Essonnes,Noisy-le-Roi
9704,un TER au Labarthe-Inard partant de Ascq,VALID,Ascq,Labarthe-Inard
56052,Y a-t-il un billet pour Grand-Combe la Pise ?,VALID,,Grand-Combe la Pise
96830,Est-ce qu'il y a un billet vers Vosves ?,VALID,,Vosves
23268,Donne-moi un TGV entre Mulhouse Zu Rhein Tram-Train et Oermingen,VALID,Mulhouse Zu Rhein Tram-Train,Oermingen
64000,Quel temps fait-il à Montpellier Saint-Roch ?,INVALID,,
68484,billet porté-puymorens depuis auch,VALID,Auch,Porté-Puymorens
15835,Je m'appelle Wesserling,INVALID,,
21968,"je dois aller a comines pour une reunion, je pars de rouesse-vasse",VALID,Rouessé-Vassé,Comines
26821,Il me faut un train au départ de Étival-Clairefontaine jusqu'à Sain-tOmer,VALID,Étival-Clairefontaine,Saint-Omer
68789,train Viévola Mérenvielle,VALID,Viévola,Mérenvielle
45992,y a-t-il un voyage a ascq ?,VALID,,Ascq
19661,je voudrais une pizza,INVALID,,
23432,je voudrais une pizza,INVALID,,
16694,il habite à groisy - thoresn-glières,INVALID,,
18763,Je souhaite un billet depuis Besançon Viotte pour Mionnay,VALID,Besançon Viotte,Mionnay
7613,j'ai besoin de un tgv de saint-bonnet-de-rochefort pour lourches,VALID,Saint-Bonnet-de-Rochefort,Lourches
82530,un train jusqu'à cercy-la-tour venant de montreuil-sur-ille,VALID,Montreuil-sur-Ille,Cercy-la-Tour
62336,Est-ce qu'il y a un aller-simple en direction de Barenton-Bugny ?,VALID,,Barenton-Bugny
56795,je veux une liaison du octe de lycee henri sellier pour moyeuvre-grande,VALID,Lycée Henri Sellier,Moyeuvre-Grande
13692,Est-ce qu'il y a un TER vers Lathus-Saint-Rémy ?,VALID,,Lathus-Saint-Rémy
17177,reserve moi une place pour la loupe en provenance de louvroil,VALID,Louvroil,La Loupe
93455,Réserve moi une place pour Sennecey-le-Grand en provenance de Nerpuy,VALID,Nerpuy,Sennecey-le-Grand
97087,Il me faut une liaison du côté de Sathonay - Rillieux à destination de Pont-du-Château,VALID,Sathonay - Rillieux,Pont-du-Château
24969,"je dois aller à puget-ville pour une réunion, je pars de bougival",VALID,Bougival,Puget-Ville
11545,billet bassens depuis wmabaix,VALID,Wambaix,Bassens
94971,Réserve moi une place pour Messac - Guipry en provenance de Villeneuve-la-Guyard,VALID,Villeneuve-la-Guyard,Messac - Guipry
62622,Existe-t-il une liaison à destination de Château-Thierry ?,VALID,,Château-Thierry
18814,train ebersheim loures-barbazan,VALID,Ebersheim,Loures-Barbazan
59556,billet esvres sur indre depuis épouville,VALID,Épouville,Esvres sur Indre
28052,Je m'appelleM argaux,INVALID,,
48635,un billet pour Beautiran du cote de Virieu-le-Grand - Belley,VALID,Virieu-le-Grand - Belley,Beautiran
90436,un TGV au Montastruc-la-Conseillère partant de La Chaumusse - Fort-du-Plasne,VALID,La Chaumusse - Fort-du-Plasne,Montastruc-la-Conseillère
32352,un billet en direction de Narbonne partant de Trégonneau - Squiffiec,VALID,Trégonneau - Squiffiec,Narbonne
52359,réserve moi une place pour namps - quevauvillers en provenance de wimille - wimereux,VALID,Wimille - Wimereux,Namps - Quevauvillers
5142,"bonjour raymond, comment ca va ?",INVALID,,
84405,billet villars-lesd-ombes depuis sous le bois,VALID,Sous le Bois,Villars-les-Dombes
52982,un aller jusqu'à Paris Gare du Nord depuis La Jonchère-Saint-Maurice,VALID,La Jonchère-Saint-Maurice,Paris Gare du Nord
35660,train Vivonne Noyen-sur-Sarthe,VALID,Vivonne,Noyen-sur-Sarthe
47148,un TGV en direction de Pleudihen-sur-Rance de Orchies,VALID,Orchies,Pleudihen-sur-Rance
27177,un billet au Châteauneuf-sur-Cher venant de Thann Saint-Jacques,VALID,Thann Saint-Jacques,Châteauneuf-sur-Cher
23549,existe-t-il un aller-simple pour fécamp ?,VALID,,Fécamp
99278,billet massy - verrières depuis saint-julien-en-genevois,VALID,Saint-Julien-en-Genevois,Massy - Verrières
23011,un train au viroflay rive droite depuis belleville sur saone,VALID,Belleville sur Sâone,Viroflay Rive Droite
6744,un billet pour Saint-Georges-de-Luzençon de Audruicq,VALID,Audruicq,Saint-Georges-de-Luzençon
59948,train châteaubourg ygos-saint-saturnin,VALID,Châteaubourg,Ygos-Saint-Saturnin
53918,"Je dois aller à Hyères pour une réunion, je pars de Bartenheim",VALID,Bartenheim,Hyères
82001,il habite a saint-clement - laronxe,INVALID,,
83899,train Poligny Civrieux-d'Azergues,VALID,Poligny,Civrieux-d'Azergues
23396,train morannes la hutte coulombiers,VALID,Morannes,La Hutte Coulombiers
79904,je veux un billet de houdemont en direction de allenc,VALID,Houdemont,Allenc
76441,il habite à les martres-de-veyre,INVALID,,
24558,je cherche mon ami bertrand,INVALID,,
94583,train le coteau bellevigny,VALID,Le Coteau,Bellevigny
54975,un billet pour sevran - livry du côté de école-valentin,VALID,École-Valentin,Sevran - Livry
44096,Reserve moi une place pour Miraumont en provenance de Kogenheim,VALID,Kogenheim,Miraumont
68877,Existe-t-il un aller pour Villeneuve Triage ?,VALID,,Villeneuve Triage
12101,train Ponthierry - Pringy Sarrance,VALID,Ponthierry - Pringy,Sarrance
49970,aubergenville élisabethville - gauriaguet,VALID,Aubergenville Élisabethville,Gauriaguet
72405,train Maroeuil Chamonix Aiguille du Midi,VALID,Maroeuil,Chamonix Aiguille du Midi
89020,train Louhossoa Artix,VALID,Louhossoa,Artix
26689,a quelle heure part un trajet vers villeneuve-loubet ?,VALID,,Villeneuve-Loubet
86897,trouve-moi une liaison entre ecouflant et neuves-maisons,VALID,Écouflant,Neuves-Maisons
24146,go pour un ter entre les deux jumeaux et picquigny,VALID,Les Deux Jumeaux,Picquigny
65789,un billet en direction de vanves - malakoff en partant de joinville,VALID,Joinville,Vanves - Malakoff
300,train Peillon-Ste-Thècle Belleville sur Sâone,VALID,Peillon-Ste-Thècle,Belleville sur Sâone
26152,Quel temps fait-il à Paris Austerlitz ?,INVALID,,
62626,go pour un train entre cambrai et ecouen - ezanville,VALID,Cambrai,Écouen - Ézanville
31187,Réserve moi une place pour Villefranche-sur-Cher en provenance de Grande-Synthe,VALID,Grande-Synthe,Villefranche-sur-Cher
10818,quels sont les un billet a talence medoquine ?,VALID,,Talence Médoquine
24393,Existe-t-il un aller a destination de Digoin ?,VALID,,Digoin
92696,billet exideuil-sur-vienne depuis mont-notre-dame,VALID,Mont-Notre-Dame,Exideuil-sur-Vienne
72050,j'ai besoin de un train au départ de igney - avricourt vers saint-avold,VALID,Igney - Avricourt,Saint-Avold
99676,a quelle heure part un voyage a destination de cadaujac ?,VALID,,Cadaujac
39969,réserve moi une lpace pour valdahon camp militaire en provenance de pantin,VALID,Pantin,Valdahon Camp Militaire
40724,Existe-t-il un ovyage en direction de Is-sur-Tille ?,VALID,,Is-sur-Tille
39049,Reserve moi une place pour Nonant-le-Pin en provenance ed Mery-sur-Oise,VALID,Méry-sur-Oise,Nonant-le-Pin
83650,C'est quoi le sens de la vie ?,INVALID,,
59252,Est-ce qu'il y a un TER vers Coulanges-sur-Yonne ?,VALID,,Coulanges-sur-Yonne
43835,réserve moi une place pour bécon les bruyères en provenance de malaunay - le houlme,VALID,Malaunay - Le Houlme,Bécon les Bruyères
23067,Donne-moi un aller entre Tulle et Colmar Saint-Joseph,VALID,Tulle,Colmar Saint-Joseph
14135,"bonjour susanne, comment ça va ?",INVALID,,
35535,réserve moi une place pour bailleul en provenance de saint-seurin-sur-l'isle,VALID,Saint-Seurin-sur-l'Isle,Bailleul
24317,saint-ouen - sille-le-guillaume,VALID,Saint-Ouen,Sillé-le-Guillaume
4358,Il habite a Andelot-en-Montagne,INVALID,,
37741,réserve moi une place pour herbitzheim en provenance de ondres,VALID,Ondres,Herbitzheim
78758,Y a-t-il une place à Balagny Saint-Épin ?,VALID,,Balagny Saint-Épin
21306,reserve moi une place pour voujeaucourt en provenance de chanteloup-les-vignes,VALID,Chanteloup-les-Vignes,Voujeaucourt
65314,raconte moi une blague,INVALID,,
22123,billet Bergues depuis Thésée,VALID,Thésée,Bergues
33214,Je veux un TER du côté de Épinay-sur-Orge en direction de Roquebrune-Cap-Martin,VALID,Épinay-sur-Orge,Roquebrune-Cap-Martin
82783,Réserve moi une place pour Machilly en provenance de Sauveterre-la-Lémance,VALID,Sauveterre-la-Lémance,Machilly
46279,est-ce qu'il y a un billet au cormeilles-en-parisis ?,VALID,,Cormeilles-en-Parisis
75754,un aller jusqu'à chanteloup-les-vignes du côté de brétigny-sur-orge,VALID,Brétigny-sur-Orge,Chanteloup-les-Vignes
36024,billet saint-joseph le castellas depuis montigny - beauchamp,VALID,Montigny - Beauchamp,Saint-Joseph le Castellas
15110,"je dois aller a bellevigny pour une reunion, je pars de garancieres - la queue",VALID,Garancières - La Queue,Bellevigny
39042,c'est quoi le sens de la vie ?,INVALID,,
54960,A quelle heure part un aller en direction de La Crau ?,VALID,,La Crau
71099,un TER à Ormoy-Villers depuis Saint-Aignan - Noyers,VALID,Saint-Aignan - Noyers,Ormoy-Villers
90378,Est-ce qu'il y a un TER au La Hume ?,VALID,,La Hume
85806,un aller-simple en direction de saint-marcel en dombes au départ de gignac - cressensac,VALID,Gignac - Cressensac,Saint-Marcel en Dombes
50142,saint-victor-l'abbaye - marquette,VALID,Saint-Victor-l'Abbaye,Marquette
33569,Affiche un TER entre Gannes et Montbizot,VALID,Gannes,Montbizot
72400,train Fellering Colombier-Fontaine,VALID,Fellering,Colombier-Fontaine
38618,"bonjour luc, comment ca va ?",INVALID,,
8552,une liaison pour Duppigheim de Saint-Hilaire-sur-Helpe,VALID,Saint-Hilaire-sur-Helpe,Duppigheim
64381,"Je dois aller à La Fresnais pour une réunion, je pars de Courtalain - Saint-Pellerin",VALID,Courtalain - Saint-Pellerin,La Fresnais
89980,Réserve moi une place pour Épinay - Villetaneuse en provenance de Couiza-Montazels,VALID,Couiza-Montazels,Épinay - Villetaneuse
5263,raconte moi une blague,INVALID,,
68221,"je dois aller a kilstett pour une reunion, je pars de haybes",VALID,Haybes,Kilstett
92574,Cherche un aller entre Croix - Wasquehal et Laissac,VALID,Croix - Wasquehal,Laissac
24866,a quelle heure part une liaison pour vitrolles aéroport marseille provence ?,VALID,,Vitrolles Aéroport Marseille Provence
26802,billet pont-melvez depuis courcelles-sur-nied,VALID,Courcelles-sur-Nied,Pont-Melvez
28139,leval - fontaine-le-port,VALID,Leval,Fontaine-le-Port
64207,Y a-t-il un billet en direction de Objat ?,VALID,,Objat
78541,train Luc-l-aPrimaube Saint-Lothain,VALID,Luc-la-Primaube,Saint-Lothain
39550,Affiche un voyage entre Lurbe-Saint-Christau et Le Poirier Université,VALID,Lurbe-Saint-Christau,Le Poirier Université
94145,Affiche un train entre Bourgneuf-en-Retz et Massy - Verrières,VALID,Bourgneuf-en-Retz,Massy - Verrières
469,Quel temps fait-il à Béna-Fanes ?,INVALID,,
77761,est-ce qu'il y a un voyage a destination de angers saint-laud ?,VALID,,Angers Saint-Laud
50748,C'est quoi le sens de la vie ?,INVALID,,
73094,billet laissey depuis méru,VALID,Méru,Laissey
50363,"Je dois aller a Villers-Bretonneux pour une reunion, je pars de Bayeux",VALID,Bayeux,Villers-Bretonneux
71949,réserve moi une place pour cantin en provenance de ste-léocadie,VALID,Ste-Léocadie,Cantin
90188,je m'apeplle thann,INVALID,,
48762,Je veux une place partant de Melun vers Gimont Cahuzac,VALID,Melun,Gimont Cahuzac
90047,Trouve-moi un voyage entre Vrigne-Meuse et La Haie-Fouassiere,VALID,Vrigne-Meuse,La Haie-Fouassière
69535,train aubin-saint-vaast bantzenheim,VALID,Aubin-Saint-Vaast,Bantzenheim
36999,train Béard Tourcoing,VALID,Béard,Tourcoing
70379,Sors-moi un aller-simple entre Betaille et Malansac,VALID,Bétaille,Malansac
98607,donne-moi un aller-simple entre les houches et boissise-le-roi,VALID,Les Houches,Boissise-le-Roi
53897,Raconte moi une blague,INVALID,,
19792,Raconte moi une blague,INVALID,,
50482,un tgv en direction de hrafleur-halte de les mureaux,VALID,Les Mureaux,Harfleur-Halte
48103,Pourriez-vous me trouver un TGV venant de Bergerac en direction de Chocques,VALID,Bergerac,Chocques
30134,Toruve-moi un TGV entre Argentan et Heilles - Mouchy,VALID,Argentan,Heilles - Mouchy
49550,train Fraisses - Unieux Tulle,VALID,Fraisses - Unieux,Tulle
4421,reserve moi une place pour petit-croix en provenance de flers,VALID,Flers,Petit-Croix
22783,Trouve-moi un aller entre Chanac et Les Essarts-le-Roi,VALID,Chanac,Les Essarts-le-Roi
64614,Cherche un aller entre Saint-Nazaire et La Brohinière,VALID,Saint-Nazaire,La Brohinière
30657,train Saulxures Wambrechise,VALID,Saulxures,Wambrechies
33061,Raconte moi une blague,INVALID,,
90165,Est-ce qu'il y a un trajet pour Les Yvris Noisy-le-Grand ?,VALID,,Les Yvris Noisy-le-Grand
4572,Réserve moi une place pour Vauzelles en provenance de Le Mée-sur-Seine,VALID,Le Mée-sur-Seine,Vauzelles
10329,"Je dois aller a Hundling pour une reunion, je pars de Villefranche-du-Perigord",VALID,Villefranche-du-Périgord,Hundling
41509,Quel temps fait-il a Luc-la-Primaube ?,INVALID,,
62668,Trouve-moi un aller entre Dugny - La CourneuveT 11 et Herny,VALID,Dugny - La Courneuve T11,Herny
86141,Y a-t-il une liaison à destination de Pont de Rungis Aéroport d'Orly ?,VALID,,Pont de Rungis Aéroport d'Orly
98161,Existe-t-il un TER pour Le Genest-Saint-Isle ?,VALID,,Le Genest-Saint-Isle
23473,"je dois aller à fontaines - mercurey pour une réunion, je pars de chevaigné",VALID,Chevaigné,Fontaines - Mercurey
37929,Recherche un trajet au départ de Rolleville jusqu'à Saint-Michel-sur-Orge,VALID,Rolleville,Saint-Michel-sur-Orge
25283,je m'appelle les boullereaux champigny,INVALID,,
90286,Raconte moi une blague,INVALID,,
1127,Est-ce qu'il y a un TGV à destination de Kruth ?,VALID,,Kruth
61094,Existe-t-il un TGV au Orléans ?,VALID,,Orléans
24857,train Val-de-Reuil Iteuil,VALID,Val-de-Reuil,Iteuil
34182,train saint-lô lus-la-croix-haute,VALID,Saint-Lô,Lus-la-Croix-Haute
86735,Les Sables Blancs - Pomas,VALID,Les Sables Blancs,Pomas
37094,billet Viviez - Decazeville depuis Avoudrey,VALID,Avoudrey,Viviez - Decazeville
9909,Je veux une liaison depuis Wallers au Le Trayas,VALID,Wallers,Le Trayas
88695,j'ai besoin de un aller au départ de monte-carlo country club pour louroux-de-bouble,VALID,Monte-Carlo Country Club,Louroux-de-Bouble
64831,"Bonjour Thierry, comment çav a ?",INVALID,,
39447,je cherche mon ami roland,INVALID,,
4168,"je dois aller à saint-gratien pour une réunion, je pars de marssac-sur-tarn",VALID,Marssac-sur-Tarn,Saint-Gratien
65052,Pourriez-vous me trouver une place de Saint-Ay a destination de Chagny,VALID,Saint-Ay,Chagny
76730,"Je dois aller à Annecy pour une réunion, je pars de Balagny Saint-Épin",VALID,Balagny Saint-Épin,Annecy
9982,Ya -t-il un TGV en direction de Annappes ?,VALID,,Annappes
48155,je m'appelle valergues - lansargues,INVALID,,
61991,train Dourdan Reichshoffen,VALID,Dourdan,Reichshoffen
84447,J'ai besoin de une place en partant de Bellevigny aL a Joux,VALID,Bellevigny,La Joux
85932,"Je dois aller à Chantonnay pour une réunion, je pars de Baisieux",VALID,Baisieux,Chantonnay
98727,un trajet en direction de Paris Montparnasse depuis Dijon,VALID,Dijon,Paris Montparnasse
65372,j'aimerais un aller venant de bazoches au issou - porcheville,VALID,Bazoches,Issou - Porcheville
97630,quel temps fait-il a etampes ?,INVALID,,
79718,billet la roche-maurice depuis verdun,VALID,Verdun,La Roche-Maurice
86506,une liaison a La Chaize-le-Vicomte partant de Liverdun,VALID,Liverdun,La Chaize-le-Vicomte
19986,Est-ce qu'il y a un aller-simple a destination de Grandvillars ?,VALID,,Grandvillars
43353,"je dois aller a paris gare de lyon pour une reunion, je pars de nice pont michel",VALID,Nice Pont Michel,Paris Gare de Lyon
5732,je m'appelle igny,INVALID,,
50771,Viry-Châtillon - Poussay,VALID,Viry-Châtillon,Poussay
4787,billet La Valbonne depuis Valençay,VALID,Valençay,La Valbonne
26193,je cherche mon ami martin,INVALID,,
4548,"Je dois aller à Lourdes pour une réunion, je pars de Pamproux",VALID,Pamproux,Lourdes
66346,"je dois aller à toulon pour une réunion, je pars de crouy-sur-ourcq",VALID,Crouy-sur-Ourcq,Toulon
37943,a quelle heure part une place vers louroux-de-bouble ?,VALID,,Louroux-de-Bouble
41829,train Mézériat La Mothe-Achard,VALID,Mézériat,La Mothe-Achard
60595,simiane-collongue - formerie,VALID,Simiane-Collongue,Formerie
29013,Sors-moi un aller-simple entre Betaille et Margival,VALID,Bétaille,Margival
53542,un train jusqu'à Landivisiau venant de Champtocé-sur-Loire,VALID,Champtocé-sur-Loire,Landivisiau
61279,la ville de ingrandes sur vienne est belle,INVALID,,
95168,un ter à les portes de saint-cyr venant de puyoô,VALID,Puyoô,Les Portes de Saint-Cyr
20936,Existe-t-il un aller-simple jusqu'à Varennes-sur-Fouzon ?,VALID,,Varennes-sur-Fouzon
36077,une place jusqu'à lacourtensourt en partant de razac-sur-l'isle,VALID,Razac-sur-l'Isle,Lacourtensourt
47525,"Je dois aller à Le Vieux Briollay pour une réunion, je pars de Périgueux",VALID,Périgueux,Le Vieux Briollay
32274,"je dois aller à gundershoffen pour une réunion, je pars de éragny - neuville",VALID,Éragny - Neuville,Gundershoffen
74763,un TGV a Epinal de Vieux-Thann,VALID,Vieux-Thann,Épinal
17021,"Je dois aller à Golfe Juan Vallauris pour une réunion, je pars de Les Pélerins",VALID,Les Pélerins,Golfe Juan Vallauris
54641,train Rassuen Jacques-Monod-La Demi-Lieue,VALID,Rassuen,Jacques-Monod-La Demi-Lieue
39162,un trajet vers landivisiau en partant de montrichard,VALID,Montrichard,Landivisiau
95726,est-ce qu'il y a une liaison pour neuvic ?,VALID,,Neuvic
60400,la ville de duppigheim est belle,INVALID,,
89571,reignac-sur-indre - provenchères-sur-fave,VALID,Reignac-sur-Indre,Provenchères-sur-Fave
11197,Labarthe-Inard - Montlaur,VALID,Labarthe-Inard,Montlaur
25285,"Je dois aller à Laigneville pour une réunion, je pars de Blaisy-Bas",VALID,Blaisy-Bas,Laigneville
62225,golfech - taconnaz,VALID,Golfech,Taconnaz
91444,a quelle heure part un aller-simple au vallorcine ?,VALID,,Vallorcine
33926,existe-t-il un ter à l'isle-d'abeau ?,VALID,,L'Isle-d'Abeau
20113,"bonjour sébastien, comment ça va ?",INVALID,,
28528,"Je dois aller à Chézy-sur-Marne pour une réunion, je pars de Le Vert de Maisons",VALID,Le Vert de Maisons,Chézy-sur-Marne
29659,"je dois aller à trémolat pour une réunion, je pars de plouaret trégor",VALID,Plouaret Trégor,Trémolat
6521,La Jonchère-Saint-Maurice-  Le Verdon-sur-Mer,VALID,La Jonchère-Saint-Maurice,Le Verdon-sur-Mer
50833,réserve moi une place pour saint-symphorien-de-marmagne en provenance de vernon - giverny,VALID,Vernon - Giverny,Saint-Symphorien-de-Marmagne
38154,Est-ce qu'il y a un train au Achères Ville ?,VALID,,Achères Ville
23112,"je dois aller a vorey pour une reunion, je pars de terrasson-lavilledieu",VALID,Terrasson-Lavilledieu,Vorey
37711,Pourriez-vous me trouver un TER partant de Thiennes en direction de La Hutte Coulombiers,VALID,Thiennes,La Hutte Coulombiers
11465,Le Vieux Briollay - Vierzon,VALID,Le Vieux Briollay,Vierzon
21874,louhossoa - lutterbach (haut-rhin),VALID,Louhossoa,Lutterbach (Haut-Rhin)
79133,Portets - Boulazac,VALID,Portets,Boulazac
86166,Lus-la-Croix-Haute - Bischwiller,VALID,Lus-la-Croix-Haute,Bischwiller
90285,Existe-t-il une place vers Guignicourt ?,VALID,,Guignicourt
98600,Raconte moi une blague,INVALID,,
42660,un voyage jusqu'à couffoulens - leucd e saint-pierre-en-faucigny,VALID,Saint-Pierre-en-Faucigny,Couffoulens - Leuc
71106,billet cassis depuis la borne blanche,VALID,La Borne Blanche,Cassis
35835,un ter à ax-les-thermes en partant de lucé,VALID,Lucé,Ax-les-Thermes
49502,billet Verneuil-l'Etang depuis La Gorp,VALID,La Gorp,Verneuil-l'Étang
99483,Y a-t-il une liaison à Mazingarbe ?,VALID,,Mazingarbe
714,réserve moi une place pour vandières en provenance de chantenay-saint-imbert,VALID,Chantenay-Saint-Imbert,Vandières
13450,Affiche un train entre La Fresnais et Morgny-la-Pommeraye,VALID,La Fresnais,Morgny-la-Pommeraye
27569,"Je dois aller à Le Pont-de-Claix pour une réunion, je pars de Chouzy-sur-Cisse",VALID,Chouzy-sur-Cisse,Le Pont-de-Claix
87333,La Borne Blanche - Cavignac,VALID,La Borne Blanche,Cavignac
27457,billet bondy depuis esvres sur inder,VALID,Esvres sur Indre,Bondy
80883,train Hangset-sur-Somme Rognac,VALID,Hangest-sur-Somme,Rognac
90902,Raconte moi une blague,INVALID,,
26891,recherche un billet depuis bolbec-nointot en direction de le bugue,VALID,Bolbec-Nointot,Le Bugue
58332,Reserve moi une place pour Marmagne sous Creusot en provenance de Brunoy,VALID,Brunoy,Marmagne sous Creusot
69389,Il habtie à Saint-Jory,INVALID,,
55600,billet luxeuil-les-bains depuis bouzonville,VALID,Bouzonville,Luxeuil-les-Bains
50259,Quel temps fait-il à Kruth ?,INVALID,,
22320,un train au montreux-vieux au départ de faulquemont,VALID,Faulquemont,Montreux-Vieux
94284,Donne-moi un TER entre Épinal et Fréteval - Morée,VALID,Épinal,Fréteval - Morée
92919,La ville de Le Monastier-Pin-Mories est belle,INVALID,,
10235,"Je dois aller à Dol-de-Bretagne pour une réunion ,je pars de Quincieux",VALID,Quincieux,Dol-de-Bretagne
82484,sors-moi une place entre le penity et vivonne,VALID,Le Pénity,Vivonne
65259,"je dois aller à baisieux pour une réunion, je pars de meung-sur-loire",VALID,Meung-sur-Loire,Baisieux
83761,"bonjour xavier, comment ça va ?",INVALID,,
3233,Réserve moi une place pour Sarrebourg en provenance de Pins-Justaret,VALID,Pins-Justaret,Sarrebourg
81533,billet Valdahon depuis Willer-sur-Thur,VALID,Willer-sur-Thur,Valdahon
94228,billet Roscoff depuis Sanit-Andre-de-Cubzac,VALID,Saint-André-de-Cubzac,Roscoff
30448,un TER a destination de Mesvres de Serquigny,VALID,Serquigny,Mesvres
51946,Réserve moi une place pour Le Bosquet en provenance de L'Isthme,VALID,L'Isthme,Le Bosquet
88904,Affiche un billet entre La Fresnais et Vallon-en-Sully,VALID,La Fresnais,Vallon-en-Sully
16528,train Breuil - Romain Lutzelhouse,VALID,Breuil - Romain,Lutzelhouse
36311,un tgv vers appilly du cote de liverdun,VALID,Liverdun,Appilly
87389,quels sont les une place en direction de belfort ?,VALID,,Belfort
38043,réserve moi nue place pour la douzillère en provenance de saint-pierre-sur-dives,VALID,Saint-Pierre-sur-Dives,La Douzillère
11004,Cloyes-sur-le-Loir - Drusenheim,VALID,Cloyes-sur-le-Loir,Drusenheim
97214,"Je dois aller à Martigny-les-Bains pour une réunion, je pars de Chapeauroux",VALID,Chapeauroux,Martigny-les-Bains
87560,a quelle heure part un aller-simple en direction de peillon-ste-thecle ?,VALID,,Peillon-Ste-Thècle
78075,train Frontignan Russ Hersbach,VALID,Frontignan,Russ Hersbach
94146,train corcieux-vanémont plancoët,VALID,Corcieux-Vanémont,Plancoët
