sentence_id,sentence,intent,language,departure,destination,intermediate
STT043041,quel ter de laval a arles,TRIP,FRENCH,Laval,Arles,
STT046563,Est-ce qu'il y a un train de Aguilcourt - Variscourt a [musique] Chasseneuil-du-Poitou,TRIP,FRENCH,Aguilcourt - Variscourt,Chasseneuil-du-Poitou,
STT065370,Rouillé Périgueux via Sélestat,TRIP,FRENCH,Rouillé,Périgueux,Sélestat
STT032785,ch' vous remercie de Tincques a Ozoir-la-Ferrière,TRIP,FRENCH,Tincques,Ozoir-la-Ferrière,
STT069683,Is there a train from Lyon Saint-Paul to Plouaret Trégor,TRIP,ENGLISH,Lyon Saint-Paul,Plouaret Trégor,
STT027718,Faut que j'aille a La Ferté-Bernard,TRIP,FRENCH,,La Ferté-Bernard,
STT019809,Voyage de Mitry - Claye a Ceilhes - Roqueredonde,TRIP,FRENCH,Mitry - Claye,Ceilhes - Roqueredonde,
STT009092,Si possible de Aumale a Chaville Rive Gauche,TRIP,FRENCH,Aumale,Chaville Rive Gauche,
STT051720,... Direct Vanves - Malakoff,TRIP,FRENCH,,Vanves - Malakoff,
STT043186,Merci de me trouver un trajet de Mantes-la-Jolie a Valleiry,TRIP,FRENCH,Mantes-la-Jolie,Valleiry,
STT060047,Leforest Deuil - Montmagny via Saint-Hilaire-de-Riez,TRIP,FRENCH,Leforest,Deuil - Montmagny,Saint-Hilaire-de-Riez
STT045837,Rdv medical a Lacapelle-Viescamp de Ballan-Miré,TRIP,FRENCH,Ballan-Miré,Lacapelle-Viescamp,
STT058614,Ben Saint-Mars-la-Brière puis Coussac-Bonneval puis Étaples - Le Touquet,TRIP,FRENCH,Saint-Mars-la-Brière,Étaples - Le Touquet,Coussac-Bonneval
STT084849,Plus lentement,NOT_TRIP,FRENCH,,,
STT092018,Ou acheter un billet,NOT_TRIP,FRENCH,,,
STT036330,C'est bon Stephansfeld a Igney - Avricourt,TRIP,FRENCH,Stephansfeld,Igney - Avricourt,
STT092215,Bonjour,NOT_TRIP,FRENCH,,,
STT046868,Allez on y va de Loches a Épanvilliers,TRIP,FRENCH,Loches,Épanvilliers,
STT071010,From Loos lez Lille via Rocamadour - Padirac to Versailles Rive Droite,TRIP,ENGLISH,Loos lez Lille,Versailles Rive Droite,Rocamadour - Padirac
STT060952,En alors gros Le bon Vieux Briollay a Gaillac via Pleyber-Christ,TRIP,FRENCH,Le Vieux Briollay,Gaillac,Pleyber-Christ
STT008304,paRtiir dE le theil - la rougE poUr ebersheim,TRIP,FRENCH,Le Theil - La Rouge,Ebersheim,
STT094163,Tu es un robot,NOT_TRIP,FRENCH,,,
STT013063,Genre je pars de Hayange pour aller a Saint-Quentin en Yvelines - Montigny-le-Bretonneux,TRIP,FRENCH,Hayange,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,
STT052451,TGV Labruguière,TRIP,FRENCH,,Labruguière,
STT091171,Comment ca va,NOT_TRIP,FRENCH,,,
STT065510,Faut quai j'aille de Saaintt-Quentin a Saint-André-de-Cubzac via Puybrun,TRIP,FRENCH,Saint-Quentin,Saint-André-de-Cubzac,Puybrun
STT093776,Sous-titres par la communaute,NOT_TRIP,FRENCH,,,
STT060553,Je... je voudrais euh de Mérens-les-Vals a Ouges via Saint-Cyr-l'École ...,TRIP,FRENCH,Mérens-les-Vals,Ouges,Saint-Cyr-l'École
STT007625,Partir de Brétigny-sur-Orge pour sées Sées,TRIP,FRENCH,Brétigny-sur-Orge,Sées,
STT019196,Du coup Beaulieu-sur-Mer [coupure] vers Givet,TRIP,FRENCH,Beaulieu-sur-Mer,Givet,
STT094244,Je n'aime pas voyager,NOT_TRIP,FRENCH,,,
STT053104,Quédillac direction hum La ben Pomme,TRIP,FRENCH,Quédillac,La Pomme,
STT087311,Mon train a du retard,NOT_TRIP,FRENCH,,,
STT054172,Miramas direction direction Sarreinsming,TRIP,FRENCH,Miramas,Sarreinsming,
STT080595,Mon chat s'appelle Brest,NOT_TRIP,FRENCH,,,
STT033302,bah De en fait lexos A bah vernoUIllet - verneuil,TRIP,FRENCH,Lexos,Vernouillet - Verneuil,
STT022028,Je voyage de Bruges a Hargicourt - Pierrepont,TRIP,FRENCH,Bruges,Hargicourt - Pierrepont,
STT061881,Saint-Louis La bon Chaussée bah Les Pavillons-sous-Bois via La Jarrie,TRIP,FRENCH,Saint-Louis La Chaussée,Les Pavillons-sous-Bois,La Jarrie
STT081825,J'ai oublie mes bagages,NOT_TRIP,FRENCH,,,
STT005273,Copyright 2024. Je vais a Thuès Carença,TRIP,FRENCH,,Thuès Carença,
STT049817,Villefranche-sur-Cher vers Mussidan,TRIP,FRENCH,Villefranche-sur-Cher,Mussidan,
STT018469,Moi je vais a gagny,TRIP,FRENCH,,Gagny,
STT064844,J'aimerais passer par Itxassou pour aller de Villefort a Chasse-sur-Rhône,TRIP,FRENCH,Villefort,Chasse-sur-Rhône,Itxassou
STT050063,Cires-lès-Mello quoi Louveciennes,TRIP,FRENCH,Cires-lès-Mello,Louveciennes,
STT051882,"Les Sables-d'Olonne -, Châbons",TRIP,FRENCH,Les Sables-d'Olonne,Châbons,
STT036602,Vite un... un train de Le Vieux Briollay à tu vois Bersac-sur-Rivalier,TRIP,FRENCH,Le Vieux Briollay,Bersac-sur-Rivalier,
STT056153,Je voudrais aller de Montceau-mes-Mines a Saint-Germain-des-Fossés en passant par Foëcy,TRIP,FRENCH,Montceau-les-Mines,Saint-Germain-des-Fossés,Foëcy
STT075591,Merci beaucoup,NOT_TRIP,FRENCH,,,
STT036283,Par ou passe de Foucart - Alvimare a Cinq-Mars-la-Pile,TRIP,FRENCH,Foucart - Alvimare,Cinq-Mars-la-Pile,
STT041065,Pourriez-vous me trouver un train de Cazères a Millas,TRIP,FRENCH,Cazères,Millas,
STT025625,Pour le travail je dois aller de Évron a Mesves - Bulcy,TRIP,FRENCH,Évron,Mesves - Bulcy,
STT035534,je Je vais jusqu'a Dirinon,TRIP,FRENCH,,Dirinon,
STT071040,I naissed to go from Chentevières to Salbris paceing through Sainte-Colombe,TRIP,ENGLISH,Chenevières,Salbris,Sainte-Colombe
STT050029,Massy - Palaiseau La Meyze,TRIP,FRENCH,Massy - Palaiseau,La Meyze,
STT095123,Vive le train,NOT_TRIP,FRENCH,,,
STT056480,Je voudrais euh de Vierzy a Novillars via Pantin,TRIP,FRENCH,Vierzy,Novillars,Pantin
STT036304,En fait je vais de Sées a Montataire,TRIP,FRENCH,Sées,Montataire,
STT014405,Ah Lyon Vaite verss Bois-le-Roi,TRIP,FRENCH,Lyon Vaise,Bois-le-Roi,
STT022895,Je dois me rendre a Pontcharra sur Bréda,TRIP,FRENCH,,Pontcharra sur Bréda,
STT053111,TER Livron-sur-Drôme,TRIP,FRENCH,,Livron-sur-Drôme,
STT070593,Can I get a train from Capvern to Neufchâteau via Toul,TRIP,ENGLISH,Capvern,Neufchâteau,Toul
STT021538,Bah euh Mérens-les-Vals a Paris Gare de Lyon quoi,TRIP,FRENCH,Mérens-les-Vals,Paris Gare de Lyon,
STT060112,Comment aller de Culoz à Les Essarts-le-Roi en passant par Mouans-Sartoux,TRIP,FRENCH,Culoz,Les Essarts-le-Roi,Mouans-Sartoux
STT007013,"Je voudrais prendre un train de Anché - Voulon, a Le Monastier-Pin-Moriès",TRIP,FRENCH,Anché - Voulon,Le Monastier-Pin-Moriès,
STT092146,A bas les retards,NOT_TRIP,FRENCH,,,
STT023690,enFin Bref pierreFiTte - stains hAguenau,TRIP,FRENCH,Pierrefitte - Stains,Haguenau,
STT064100,Jarnac puis Grand-Combe la Pise puis Hyères,TRIP,FRENCH,Jarnac,Hyères,Grand-Combe la Pise
STT073167,I need un train de de Monnaie a Cordes - vingdrac,TRIP,UNKNOWN,Monnaie,Cordes - Vindrac,
STT099264,[silence],UNKNOWN,UNKNOWN,,,
STT099242,zzzzz,UNKNOWN,UNKNOWN,,,
STT091701,Orleans est une belle ville,NOT_TRIP,FRENCH,,,
STT026646,"Ah Ficmes, vers Thuès Carença",TRIP,FRENCH,Fismes,Thuès Carença,
STT095812,Repete,NOT_TRIP,FRENCH,,,
STT043793,Dis donc donc Cintegabelle a enfin Penne-d'Agenais,TRIP,FRENCH,Cintegabelle,Penne-d'Agenais,
STT005967,je Veux me rendrE a méru en parTanT de Escalquens,TRIP,FRENCH,Escalquens,Méru,
STT051361,TGV Bords,TRIP,FRENCH,,Bords,
STT062347,"je pars de châtelaudren - plouagat, je passe par la douzillère et j'arrive a joué-lès-tours",TRIP,FRENCH,Châtelaudren - Plouagat,Joué-lès-Tours,La Douzillère
STT010396,Tu vois je veux aller de Liesle a Royan,TRIP,FRENCH,Liesle,Royan,
STT097021,What time is it,NOT_TRIP,ENGLISH,,,
STT061361,pour le travail mourmelon-le-petit a le pallet en passant par renescure,TRIP,FRENCH,Mourmelon-le-Petit,Le Pallet,Renescure
STT034660,Voila je veux aller de Le Val d'Or a Varetz,TRIP,FRENCH,Le Val d'Or,Varetz,
STT005224,Il me faut un train de Garchizy a Montry - Condé,TRIP,FRENCH,Garchizy,Montry - Condé,
STT089081,Strasbourg et l'Alsace,NOT_TRIP,FRENCH,,,
STT093138,Tu fais quoi,NOT_TRIP,FRENCH,,,
STT004982,Quelle ligne de Sérézin-du-Rhône a Gevrey-Chambertin,TRIP,FRENCH,Sérézin-du-Rhône,Gevrey-Chambertin,
STT085020,Tres bien merci,NOT_TRIP,FRENCH,,,
STT061733,Pour lE travail Terrasson-laVilledIeu a coUrTalAin - sAint-pElLerin en passant pAr Boutigny-sur-Essonne,TRIP,FRENCH,Terrasson-Lavilledieu,Courtalain - Saint-Pellerin,Boutigny-sur-Essonne
STT032326,Bonsoir de La Wantzenau a Roeschwoog,TRIP,FRENCH,La Wantzenau,Roeschwoog,
STT028169,Je vais a Beaumont-le-Roger,TRIP,FRENCH,,Beaumont-le-Roger,
STT071140,Reservar de Tracy - Sancerre a Modane,TRIP,SPANISH,Tracy - Sancerre,Modane,
STT097217,How does this work,NOT_TRIP,ENGLISH,,,
STT067291,Round trip from Condé-sur-Huisne to Épinal,TRIP,ENGLISH,Condé-sur-Huisne,Épinal,
STT009906,Pourriez-vous me trouver un train de Gretz-Armainvilliers a Fellering,TRIP,FRENCH,Gretz-Armainvilliers,Fellering,
STT038811,Vite un train de La Cave a Avesnelles,TRIP,FRENCH,La Cave,Avesnelles,
STT002347,Du coup Aubin-Saint-Vaast vers Roanne,TRIP,FRENCH,Aubin-Saint-Vaast,Roanne,
STT031142,Partir de Bourges pour Suresnes Mont Valérien,TRIP,FRENCH,Bourges,Suresnes Mont Valérien,
STT041453,urgent de enfin saint-hilaire-de-chaléons genre a euh mussidan.,TRIP,FRENCH,Saint-Hilaire-de-Chaléons,Mussidan,
STT020931,m'fAut un tRAiN dE créPiEux la pape a lyon gorgE De loUp,TRIP,FRENCH,Crépieux la Pape,Lyon Gorge de Loup,
STT028412,En fait je vais de Cannes La Bocca a Magland,TRIP,FRENCH,Cannes La Bocca,Magland,
STT033145,N'importe quel train pour Saint-Priest,TRIP,FRENCH,,Saint-Priest,
STT081180,Quoi de neuf,NOT_TRIP,FRENCH,,,
STT058602,De Aéroport Charles de Gaulle 1 vers Civrieux-d'Azergues avec correspondance a Saint-Nabord,TRIP,FRENCH,Aéroport Charles de Gaulle 1,Civrieux-d'Azergues,Saint-Nabord
STT078999,Je n'aime pas voyager,NOT_TRIP,FRENCH,,,
STT069321,I want to go from Villeneuve-la-Comtesse to La Crèche,TRIP,ENGLISH,Villeneuve-la-Comtesse,La Crèche,
STT000667,Ca coute combien Salon-de-Provence Versailles Rive Droite,TRIP,FRENCH,Salon-de-Provence,Versailles Rive Droite,
STT081083,Parle plus fort,NOT_TRIP,FRENCH,,,
STT092785,Parle plus fort,NOT_TRIP,FRENCH,,,
STT057620,J'aimerais passer par La Barre Ormesson pour aller de Saint-Blaise-la-Roche Poutay a Poissy,TRIP,FRENCH,Saint-Blaise-la-Roche Poutay,Poissy,La Barre Ormesson
STT053118,Corps-Nuds Anché - Voulon,TRIP,FRENCH,Corps-Nuds,Anché - Voulon,
STT001607,Je hein me enfin casse de Méroux pour en fait Chorges,TRIP,FRENCH,Méroux,Chorges,
STT033960,Oui oui kuntzIg a vayres,TRIP,FRENCH,Kuntzig,Vayres,
STT014412,A destination de La Ferté-Imbault,TRIP,FRENCH,,La Ferté-Imbault,
STT008746,Par ou passer de La Tour-du-Pin a Ingrandes sur Vienne,TRIP,FRENCH,La Tour-du-Pin,Ingrandes sur Vienne,
STT022423,Lundi de Livry-sur-Seine a Loison-sous-Lens,TRIP,FRENCH,Livry-sur-Seine,Loison-sous-Lens,
STT083925,Tu es un robot,NOT_TRIP,FRENCH,,,
STT025200,Hmm de Condat - Le Lardin ben a Dingé,TRIP,FRENCH,Condat - Le Lardin,Dingé,
STT065924,"geNre orgerus - béhoust puget-viLle, ingRAndes sur vienne",TRIP,FRENCH,Orgerus - Béhoust,Ingrandes sur Vienne,Puget-Ville
STT040414,Week-end a Golfe Juand Vallauriss depuis depuis Ossun,TRIP,FRENCH,Ossun,Golfe Juan Vallauris,
STT050106,Gresswiller puis St-Pol-de-Léon [incomprehensible],TRIP,FRENCH,Gresswiller,St-Pol-de-Léon,
STT088767,Quel temps fait-il,NOT_TRIP,FRENCH,,,
STT079408,Tu comprends,NOT_TRIP,FRENCH,,,
STT058090,coMment aller de [static] Schwindratzheim a dommaRtIn - remiencourT en PassaNt pAr xerTigny,TRIP,FRENCH,Schwindratzheim,Dommartin - Remiencourt,Xertigny
STT018528,Je dois rejoindre quelqu'un a Paris Austerlitz de Allassac,TRIP,FRENCH,Allassac,Paris Austerlitz,
STT060606,"Train de le teich, a l'arbresle passant par vertou",TRIP,FRENCH,Le Teich,L'Arbresle,Vertou
STT013228,ComMent aller de saiNt-étiennE LE clapier a BailLeau-le-pin,TRIP,FRENCH,Saint-Étienne Le Clapier,Bailleau-le-Pin,
STT048073,Je vous remercie de Les Ramassiers a Villaines-sous-Bois,TRIP,FRENCH,Les Ramassiers,Villaines-sous-Bois,
STT049800,Pierrefitte - Stains - Génelard,TRIP,FRENCH,Pierrefitte - Stains,Génelard,
STT053973,Égly,TRIP,FRENCH,,Égly,
STT032774,Oui oui Osny a Saint-Armel,TRIP,FRENCH,Osny,Saint-Armel,
STT047641,train tu vois de vaux-sur-seine a enfin saillat - chassenon,TRIP,FRENCH,Vaux-sur-Seine,Saillat - Chassenon,
STT086483,Troyes est un prenom original,NOT_TRIP,FRENCH,,,
STT016130,Bah de Saint-Chamond [musique] a Sessenheim,TRIP,FRENCH,Saint-Chamond,Sessenheim,
STT062091,"Je pars de Saint-Avold, je passe par Saint-Senoux - Pléchâtel et j'arrive a Montfort-le-Gesnois",TRIP,FRENCH,Saint-Avold,Montfort-le-Gesnois,Saint-Senoux - Pléchâtel
STT043527,Partir de Gazeran pour Noyen-sur-Sarthe,TRIP,FRENCH,Gazeran,Noyen-sur-Sarthe,
STT083931,Il pleut dehors,NOT_TRIP,FRENCH,,,
STT069388,I need to travel from Noyen-sur-Sarthe to La Wantzenau,TRIP,ENGLISH,Noyen-sur-Sarthe,La Wantzenau,
STT026579,Hmm de Aytré Plage a Boisset,TRIP,FRENCH,Aytré Plage,Boisset,
STT026316,Yo Luzarches Cercy-la-Tour,TRIP,FRENCH,Luzarches,Cercy-la-Tour,
STT043503,Ok donc Nuits sous Ravières vers Chocques,TRIP,FRENCH,Nuits sous Ravières,Chocques,
STT033587,Tu vois je veux aller de Donjeux a Parempuyre...,TRIP,FRENCH,Donjeux,Parempuyre,
STT029462,faudrait que je parte de argentan pour évreux normandie,TRIP,FRENCH,Argentan,Évreux Normandie,
STT066854,Chessy to Aigrefeuille le Thou,TRIP,ENGLISH,Chessy,Aigrefeuille le Thou,
STT073707,Je veux... enfin je voudrais a train to Guillerval,TRIP,UNKNOWN,,Guillerval,
STT035137,Il faut combien de temps de Chepy-Valines a La Verrière,TRIP,FRENCH,Chepy-Valines,La Verrière,
STT072758,Da Najac tu vois a dondc Marsac-sur-L'isle per favore,TRIP,ITALIAN,Najac,Marsac-sur-L'isle,
STT029337,Billet Villefranche-du-Périgord Barr,TRIP,FRENCH,Villefranche-du-Périgord,Barr,
STT054690,Farbus Luc-la-Primaube,TRIP,FRENCH,Farbus,Luc-la-Primaube,
